model_name,split,profession,P(gb),P(sp)
att_mod_5500,test,firefighter,0.0195141043514013,0.3350323448505471
att_mod_5500,test,mechanic,0.0134276455158696,0.3350610365981565
att_mod_5500,test,makeup artist,0.0286949835717678,0.362160718835452
att_mod_5500,test,nurse,0.0192552949575816,0.374605787151
att_mod_5500,test,artist,0.0101141589967643,0.3637455809204017
att_mod_5500,test,doctor,0.0119912920191007,0.3667942401679123
att_mod_6000,validation,soldier,0.0109293876654085,0.3197346095762708
att_mod_6000,validation,engineer,0.0093976576976916,0.3243058356730377
att_mod_6000,validation,social worker,0.0197822586359346,0.302869603585671
att_mod_6000,validation,florist,0.0075155898709507,0.2932761171284844
att_mod_6000,validation,lawyer,0.0083632116370341,0.3205355379511328
att_mod_6000,validation,journalist,0.0081192650558317,0.3165479228996178
att_mod_6000,test,firefighter,0.0083834465373964,0.3097988382420119
att_mod_6000,test,mechanic,0.0099082405076307,0.3018206686658017
att_mod_6000,test,makeup artist,0.035939671427888,0.3522460452993126
att_mod_6000,test,nurse,0.0130782679599874,0.3449053547399885
att_mod_6000,test,artist,0.0084078476271208,0.3308131732046604
att_mod_6000,test,doctor,0.0139478867983116,0.3399276483584852
att_mod_6500,validation,soldier,0.0240625133190084,0.3601507979499943
att_mod_6500,validation,engineer,0.0155947379329625,0.3836678941460216
att_mod_6500,validation,social worker,0.0105554660891785,0.3435436997781781
att_mod_6500,validation,florist,0.0111303121289786,0.3388807105229181
att_mod_6500,validation,lawyer,0.0138428365702138,0.3626469315632301
att_mod_6500,validation,journalist,0.0165139320580398,0.3774167560040951
att_mod_6500,test,firefighter,0.0242502132759374,0.3709301330587443
att_mod_6500,test,mechanic,0.0185009882073192,0.3539814873434165
att_mod_6500,test,makeup artist,0.0169108615202062,0.3797287947553046
att_mod_6500,test,nurse,0.0175726076259332,0.3957069603835835
att_mod_6500,test,artist,0.0108615790000733,0.3681774355251999
att_mod_6500,test,doctor,0.0170317436842357,0.3832269538851345
att_mod_7000,validation,soldier,0.0191869261291097,0.3326775774578838
att_mod_7000,validation,engineer,0.0123924822272623,0.3535206209429923
att_mod_7000,validation,social worker,0.0104384886867859,0.3096511140465736
att_mod_7000,validation,florist,0.0121279603199047,0.303851796533255
att_mod_7000,validation,lawyer,0.0122372838942443,0.3321021731723757
att_mod_7000,validation,journalist,0.0122932105818215,0.3311567786423599
att_mod_7000,test,firefighter,0.0194590459851657,0.340889443150338
att_mod_7000,test,mechanic,0.0152727038983036,0.3363688629777992
att_mod_7000,test,makeup artist,0.0134539816747693,0.3537392377415124
att_mod_7000,test,nurse,0.0131486724404727,0.362908830099246
att_mod_7000,test,artist,0.0126198217930162,0.343703663414892
att_mod_7000,test,doctor,0.0159329567104578,0.3468170270104618
att_mod_7500,validation,soldier,0.0147579673896817,0.3253343572073123
att_mod_7500,validation,engineer,0.01410583231379,0.3454684317111969
att_mod_7500,validation,social worker,0.0240910037913743,0.3191651208874057
att_mod_7500,validation,florist,0.0092940415967913,0.3201780836371815
att_mod_7500,validation,lawyer,0.0104743061477647,0.3319813618984292
att_mod_7500,validation,journalist,0.0116401630289414,0.3295139946481761
att_mod_7500,test,firefighter,0.0100932305350023,0.3272095401497448
att_mod_7500,test,mechanic,0.0121383214478983,0.3368165621205288
att_mod_7500,test,makeup artist,0.0215834657497265,0.3651693592614987
att_mod_7500,test,nurse,0.0167565304128562,0.3472490930820213
att_mod_7500,test,artist,0.0109720708911909,0.3384216935099924
att_mod_7500,test,doctor,0.0150760259917553,0.3487900051781359
att_mod_8000,validation,soldier,0.0145607106387615,0.347791844211957
att_mod_8000,validation,engineer,0.0131096175926573,0.3665460810503539
att_mod_8000,validation,social worker,0.013401869465323,0.3460560142993927
att_mod_8000,validation,florist,0.0086121176752974,0.3248411376467522
att_mod_8000,validation,lawyer,0.0099509878851035,0.3490657579592046
att_mod_8000,validation,journalist,0.0094260779373786,0.3494902941233971
att_mod_8000,test,firefighter,0.0134818988906986,0.3501048150527127
att_mod_8000,test,mechanic,0.0128524523666676,0.3475662361392203
att_mod_8000,test,makeup artist,0.0203193479820209,0.378532812328023
att_mod_8000,test,nurse,0.0145962245981482,0.3722280782154378
att_mod_8000,test,artist,0.0102938039995291,0.3549993069952025
att_mod_8000,test,doctor,0.0111001495491055,0.3621679314357393
att_mod_8500,validation,soldier,0.0163823186474687,0.3552184926674646
att_mod_8500,validation,engineer,0.0148681513965129,0.3796676417045733
att_mod_8500,validation,social worker,0.022743924137424,0.3662114353740917
att_mod_8500,validation,florist,0.0079640042694175,0.3363746301654507
att_mod_8500,validation,lawyer,0.0122071909992133,0.369172468124067
att_mod_8500,validation,journalist,0.0131804198026657,0.3778571951038697
att_mod_8500,test,firefighter,0.0132698219488648,0.3603870239766205
att_mod_8500,test,mechanic,0.0155070567613138,0.3601495900793987
att_mod_8500,test,makeup artist,0.0333591878195019,0.3954098659622319
att_mod_8500,test,nurse,0.0148263751145671,0.3812542726450106
att_mod_8500,test,artist,0.0121929316836244,0.3824953787467059
att_mod_8500,test,doctor,0.0227994661339942,0.3766401338884059
att_mod_9000,validation,soldier,0.0154635818565593,0.3589575961232185
att_mod_9000,validation,engineer,0.0139328070423182,0.377560638329562
att_mod_9000,validation,social worker,0.0116841659388121,0.3588468872887246
att_mod_9000,validation,florist,0.0086216747979907,0.3474068726029466
att_mod_9000,validation,lawyer,0.0120062977075576,0.3602247128591818
att_mod_9000,validation,journalist,0.0112757426412666,0.3610074355760041
att_mod_9000,test,firefighter,0.0162607803940773,0.3669999572722351
att_mod_9000,test,mechanic,0.0160157503012348,0.3634473574073875
att_mod_9000,test,makeup artist,0.0153735350160037,0.3957120605251368
att_mod_9000,test,nurse,0.016171715057948,0.3861927265191779
att_mod_9000,test,artist,0.0109442985233138,0.3739583847277304
att_mod_9000,test,doctor,0.0120079073616686,0.3786163997343358
att_mod_9500,validation,soldier,0.0158053900608245,0.3474110716625171
att_mod_9500,validation,engineer,0.0141695606357911,0.3685446425395853
att_mod_9500,validation,social worker,0.0119645242743632,0.3490359456661869
att_mod_9500,validation,florist,0.0081858668914612,0.3286107253721532
att_mod_9500,validation,lawyer,0.0130389838972512,0.3539578794118236
att_mod_9500,validation,journalist,0.0094145564910243,0.3535565898260649
att_mod_9500,test,firefighter,0.012005085892537,0.3492789132630123
att_mod_9500,test,mechanic,0.0166705269366502,0.3469879192245357
att_mod_9500,test,makeup artist,0.019095014561625,0.3803535730523221
att_mod_9500,test,nurse,0.014197541948627,0.3727671832722776
att_mod_9500,test,artist,0.0101825645303024,0.3635423461742261
att_mod_9500,test,doctor,0.0135075085084227,0.3775896992096129
att_mod_10000,validation,soldier,0.0186369071769363,0.3631024074685924
att_mod_10000,validation,engineer,0.0150480489520465,0.3803863428971347
att_mod_10000,validation,social worker,0.011764697073137,0.3630079116453142
att_mod_10000,validation,florist,0.0095397981212419,0.3460174836218357
att_mod_10000,validation,lawyer,0.0151345686000936,0.3668526695931659
att_mod_10000,validation,journalist,0.0128536316401818,0.3645903336651185
att_mod_10000,test,firefighter,0.0196915662244838,0.3623077346778968
att_mod_10000,test,mechanic,0.0204238297746462,0.3662142760175116
att_mod_10000,test,makeup artist,0.0149604055811377,0.3886964338667252
att_mod_10000,test,nurse,0.0144670016187078,0.3862852153970915
att_mod_10000,test,artist,0.0128290035268839,0.3755014310864841
att_mod_10000,test,doctor,0.0140964593738317,0.3898666940410347
att_mod_10500,validation,soldier,0.0153763413648394,0.3536081584718297
att_mod_10500,validation,engineer,0.0146367297891308,0.3710467182099819
att_mod_10500,validation,social worker,0.0160082819707253,0.3567037924247629
att_mod_10500,validation,florist,0.0083038221825571,0.3448236547410488
att_mod_10500,validation,lawyer,0.0107529821860439,0.3587669864954317
att_mod_10500,validation,journalist,0.0104150375460877,0.362124640494585
att_mod_10500,test,firefighter,0.0118099552962709,0.3546607122920892
att_mod_10500,test,mechanic,0.0156491473317146,0.3551876777235199
att_mod_10500,test,makeup artist,0.0217690040521761,0.3961380796835703
att_mod_10500,test,nurse,0.0178477860548917,0.3799528378774138
att_mod_10500,test,artist,0.009938320473713,0.3690104968845844
att_mod_10500,test,doctor,0.0172154496916953,0.3815365726237787
att_mod_11000,validation,soldier,0.0158835223273319,0.3462188534219475
att_mod_11000,validation,engineer,0.0135007064570398,0.3639093635275083
att_mod_11000,validation,social worker,0.0117362877901862,0.3497405047802364
att_mod_11000,validation,florist,0.007945519817226,0.3322751348947777
att_mod_11000,validation,lawyer,0.0122508108615875,0.3483353748041041
att_mod_11000,validation,journalist,0.0090032445595544,0.3517532267552964
att_mod_11000,test,firefighter,0.0134270382935509,0.3456071576870539
att_mod_11000,test,mechanic,0.0172329234945423,0.3512214719153502
att_mod_11000,test,makeup artist,0.0181654841803452,0.3755421142148621
att_mod_11000,test,nurse,0.0143573823220589,0.370450513327823
att_mod_11000,test,artist,0.009249592638191,0.3619353384436929
att_mod_11000,test,doctor,0.0128256736651939,0.3719381772200851
att_mod_11272,validation,soldier,0.0158176336656598,0.3394779812763719
att_mod_11272,validation,engineer,0.0135266524465645,0.3566612660446587
att_mod_11272,validation,social worker,0.0113178539802046,0.3425082332071136
att_mod_11272,validation,florist,0.0080724731087684,0.3278407995753428
att_mod_11272,validation,lawyer,0.0127150201622177,0.3404987914597286
att_mod_11272,validation,journalist,0.0089864408706917,0.3437185666578657
att_mod_11272,test,firefighter,0.0134595840731087,0.3398286240065799
att_mod_11272,test,mechanic,0.0173182073323165,0.3444328617085428
att_mod_11272,test,makeup artist,0.0172985340742503,0.3693778155481114
att_mod_11272,test,nurse,0.0139518745024414,0.3642945126356447
att_mod_11272,test,artist,0.0095923145246856,0.3533089427167878
att_mod_11272,test,doctor,0.012360241044970119,0.36342713938039894
