model_name,split,profession,P(gb),P(sp)
mlp_mod_6000,validation,engineer,0.0150438268535903,0.3681982055040342
mlp_mod_6000,validation,social worker,0.0148753541920866,0.3678533746195691
mlp_mod_6000,validation,florist,0.0134742390364408,0.3490198136440345
mlp_mod_6000,validation,lawyer,0.0162924514285155,0.3625798879989556
mlp_mod_6000,validation,journalist,0.0132021305816514,0.3681643570108073
mlp_mod_6000,test,firefighter,0.0196925605791555,0.3628540819799396
mlp_mod_6000,test,mechanic,0.0242124775188489,0.3608180543434032
mlp_mod_6000,test,makeup artist,0.0201406721025705,0.357559420299572
mlp_mod_6000,test,nurse,0.0240103544431253,0.350318822931026
mlp_mod_6000,test,artist,0.0166871724519091,0.3410667496877657
mlp_mod_6000,test,doctor,0.0243498886555013,0.3672217072945246
mlp_mod_6500,validation,soldier,0.0164189983425395,0.382024754876537
mlp_mod_6500,validation,engineer,0.0123391294319714,0.3709471669314163
mlp_mod_6500,validation,social worker,0.0116504148180995,0.3694935752344983
mlp_mod_6500,validation,florist,0.0150928598163383,0.3436446494555899
mlp_mod_6500,validation,lawyer,0.0131023172821317,0.3638680438378027
mlp_mod_6500,validation,journalist,0.0124006028154066,0.369820733155523
mlp_mod_6500,test,firefighter,0.0190954507971313,0.3663688801543813
mlp_mod_6500,test,mechanic,0.02000534550195,0.3568663468558183
mlp_mod_6500,test,makeup artist,0.0241918216761149,0.3642715928472683
mlp_mod_6500,test,nurse,0.0267656225396294,0.3437854194567656
mlp_mod_6500,test,artist,0.0190865806448207,0.3466689041750112
mlp_mod_6500,test,doctor,0.0197410963370766,0.3597727945782769
mlp_mod_7000,validation,soldier,0.0174533654536519,0.3887937744813306
mlp_mod_7000,validation,engineer,0.0124252603522368,0.3790397342826639
mlp_mod_7000,validation,social worker,0.0118667549852814,0.3744324324918645
mlp_mod_7000,validation,florist,0.0127757243013807,0.3509110723489097
mlp_mod_7000,validation,lawyer,0.0132138736279947,0.369414811554764
mlp_mod_7000,validation,journalist,0.0128780965294156,0.3783077918525253
mlp_mod_7000,test,firefighter,0.0186154918194236,0.3770124140182431
mlp_mod_7000,test,mechanic,0.0210150613410162,0.3664951609237722
mlp_mod_7000,test,makeup artist,0.0223486279203018,0.3710658329368477
mlp_mod_7000,test,nurse,0.0240611365117447,0.352941241495731
mlp_mod_7000,test,artist,0.0184399513658923,0.3531867922873984
mlp_mod_7000,test,doctor,0.0210851695860775,0.3682150869092471
mlp_mod_7500,validation,soldier,0.0166169103501098,0.3812368829069393
mlp_mod_7500,validation,engineer,0.0118000546470284,0.3711120212982808
mlp_mod_7500,validation,social worker,0.0113299973575132,0.367114995659462
mlp_mod_7500,validation,florist,0.0131105491891503,0.3443743313795754
mlp_mod_7500,validation,lawyer,0.0123439128377607,0.3656147423067263
mlp_mod_7500,validation,journalist,0.0123173107792224,0.3685720393966351
mlp_mod_7500,test,firefighter,0.0183133426135484,0.3641331270468277
mlp_mod_7500,test,mechanic,0.0212785404070582,0.3593212821796326
mlp_mod_7500,test,makeup artist,0.0244683162637159,0.3674476505060431
mlp_mod_7500,test,nurse,0.0257229367926926,0.3467096659604092
mlp_mod_7500,test,artist,0.0200452405801961,0.3478913938915225
mlp_mod_7500,test,doctor,0.021558406539786,0.3618202513792145
mlp_mod_8000,validation,soldier,0.0172792349276798,0.3747566493228078
mlp_mod_8000,validation,engineer,0.0118450630456209,0.3636208617793662
mlp_mod_8000,validation,social worker,0.0117003512701817,0.3581275650965316
mlp_mod_8000,validation,florist,0.013633594289422,0.3397885340132883
mlp_mod_8000,validation,lawyer,0.0127363456945334,0.3563463277316519
mlp_mod_8000,validation,journalist,0.0123170414407338,0.36406774555466
mlp_mod_8000,test,firefighter,0.0178562327825897,0.3612413465530729
mlp_mod_8000,test,mechanic,0.0197007924213375,0.3509053375152215
mlp_mod_8000,test,makeup artist,0.0225008635611181,0.3570404222471193
mlp_mod_8000,test,nurse,0.0233331026614341,0.3396048497172518
mlp_mod_8000,test,artist,0.0179544306871756,0.3400164832111815
mlp_mod_8000,test,doctor,0.0201404216948529,0.3535577829035235
mlp_mod_8500,validation,soldier,0.0181700282597116,0.3816176070964762
mlp_mod_8500,validation,engineer,0.0128671768786651,0.3743851113798362
mlp_mod_8500,validation,social worker,0.0126540417117731,0.3725701591266053
mlp_mod_8500,validation,florist,0.0135717655132923,0.3483155375346541
mlp_mod_8500,validation,lawyer,0.0130355608782597,0.3654540390840599
mlp_mod_8500,validation,journalist,0.0124045682006648,0.376170636740114
mlp_mod_8500,test,firefighter,0.0187543839819624,0.3716926294129709
mlp_mod_8500,test,mechanic,0.0211978464216833,0.3597149980372526
mlp_mod_8500,test,makeup artist,0.0209567088004149,0.3701041633341934
mlp_mod_8500,test,nurse,0.0240856911724721,0.3505723506841861
mlp_mod_8500,test,artist,0.0175123677234834,0.3529839886378654
mlp_mod_8500,test,doctor,0.0216979536582046,0.3652467694081051
mlp_mod_9000,validation,soldier,0.015320387722126,0.3630377474374004
mlp_mod_9000,validation,engineer,0.0116614146956375,0.3538731051342828
mlp_mod_9000,validation,social worker,0.0109882204394255,0.3508391732349992
mlp_mod_9000,validation,florist,0.0124195637181401,0.3266544147527643
mlp_mod_9000,validation,lawyer,0.0114773831729378,0.345854842875685
mlp_mod_9000,validation,journalist,0.0115112152216689,0.3571603032361183
mlp_mod_9000,test,firefighter,0.0176402461701925,0.3522601440732538
mlp_mod_9000,test,mechanic,0.0187366510885702,0.3432146259649118
mlp_mod_9000,test,makeup artist,0.0216072281481514,0.3516179667916936
mlp_mod_9000,test,nurse,0.022945025935769,0.329474893700279
mlp_mod_9000,test,artist,0.0179922574947417,0.3350130920888672
mlp_mod_9000,test,doctor,0.0190177949696359,0.3468002784525005
mlp_mod_9500,validation,soldier,0.015933056335364,0.3700270362198353
mlp_mod_9500,validation,engineer,0.0115748318444405,0.3642751716875604
mlp_mod_9500,validation,social worker,0.0115499685651489,0.3601728574771966
mlp_mod_9500,validation,florist,0.0125914819804685,0.3390511641811047
mlp_mod_9500,validation,lawyer,0.011836396956018,0.3529944451791899
mlp_mod_9500,validation,journalist,0.0118093193907822,0.3663333659459438
mlp_mod_9500,test,firefighter,0.0174336692606899,0.3609168960279982
mlp_mod_9500,test,mechanic,0.0193447670440228,0.3519599867564901
mlp_mod_9500,test,makeup artist,0.0214743750353514,0.3616788226481474
mlp_mod_9500,test,nurse,0.0214269935796168,0.3365578989196621
mlp_mod_9500,test,artist,0.0176482099882313,0.3446987735658464
mlp_mod_9500,test,doctor,0.0193762538666036,0.3528958010474141
mlp_mod_10000,validation,soldier,0.0160758112424186,0.3713248961472085
mlp_mod_10000,validation,engineer,0.0119449590998036,0.3682470843728099
mlp_mod_10000,validation,social worker,0.0115008655669433,0.362928040990872
mlp_mod_10000,validation,florist,0.0126794565202934,0.3423516888437526
mlp_mod_10000,validation,lawyer,0.0122035869264176,0.3561592661642602
mlp_mod_10000,validation,journalist,0.0122350816747971,0.3711670067161322
mlp_mod_10000,test,firefighter,0.0179431153408868,0.3638885719701648
mlp_mod_10000,test,mechanic,0.0196512661165964,0.3535490163641286
mlp_mod_10000,test,makeup artist,0.0218610913348449,0.3634581738217196
mlp_mod_10000,test,nurse,0.0224963026908291,0.3407643854381962
mlp_mod_10000,test,artist,0.0178432407015016,0.3465545128532488
mlp_mod_10000,test,doctor,0.0199667496055784,0.3574761566771587
mlp_mod_10500,validation,soldier,0.0157143862119742,0.3670663914510182
mlp_mod_10500,validation,engineer,0.0120973538075174,0.3612208361604384
mlp_mod_10500,validation,social worker,0.0114760965374963,0.3562337198161653
mlp_mod_10500,validation,florist,0.0122115562802978,0.3343164362811616
mlp_mod_10500,validation,lawyer,0.0120603794764195,0.3510215889928596
mlp_mod_10500,validation,journalist,0.0119142086112073,0.3637904041845883
mlp_mod_10500,test,firefighter,0.0179744548439769,0.3589446040552477
mlp_mod_10500,test,mechanic,0.0199650891754828,0.3487170806653063
mlp_mod_10500,test,makeup artist,0.0216484923492854,0.3589120867176795
mlp_mod_10500,test,nurse,0.0223135611724475,0.3356108936336888
mlp_mod_10500,test,artist,0.0177770706260917,0.3420588007773941
mlp_mod_10500,test,doctor,0.0201692348477286,0.3528368728838756
mlp_mod_11000,validation,soldier,0.0158917722957474,0.3675254733434745
mlp_mod_11000,validation,engineer,0.011505699423807,0.3596926482128245
mlp_mod_11000,validation,social worker,0.0114796966580407,0.3549832174022282
mlp_mod_11000,validation,florist,0.0115637738257646,0.3330501613340207
mlp_mod_11000,validation,lawyer,0.0118937818067414,0.3501726945063897
mlp_mod_11000,validation,journalist,0.0115586898954851,0.3631393804880125
mlp_mod_11000,test,firefighter,0.0173342615943139,0.3576498930670426
mlp_mod_11000,test,mechanic,0.0192263033765722,0.3480912297964096
mlp_mod_11000,test,makeup artist,0.0205643270033555,0.3573492311439674
mlp_mod_11000,test,nurse,0.0217721233223105,0.3348468514028149
mlp_mod_11000,test,artist,0.0170206041665564,0.3402323997513929
mlp_mod_11000,test,doctor,0.0199769082361123,0.3520313073474336
mlp_mod_11272,validation,soldier,0.0156430516924176,0.371127450466156
mlp_mod_11272,validation,engineer,0.0117156947031617,0.3633775233424136
mlp_mod_11272,validation,social worker,0.0113119200404201,0.3586981208728892
mlp_mod_11272,validation,florist,0.0120458095467516,0.336710731977863
mlp_mod_11272,validation,lawyer,0.0120262820007545,0.3536839702565755
mlp_mod_11272,validation,journalist,0.0117824414212788,0.3661205755014505
mlp_mod_11272,test,firefighter,0.0174893906707285,0.3607892689596809
mlp_mod_11272,test,mechanic,0.0194468843737538,0.3512973235001866
mlp_mod_11272,test,makeup artist,0.0215080563687312,0.3606659276673282
mlp_mod_11272,test,nurse,0.0226824166725429,0.3378908964608547
mlp_mod_11272,test,artist,0.017650599237269,0.3432578965759193
mlp_mod_11272,test,doctor,0.019880913932558517,0.35470942413093337
